STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,YTD_SNOW,SNOW_PCT,TAVG,TMAX,TMIN
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100814,111.3,0,62.2,76.4,48
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100815,111.3,0,62.1,76.3,47.9
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100816,111.3,0,61.9,76.1,47.7
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100817,111.3,0,61.8,76,47.6
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100818,111.3,0,61.6,75.8,47.4
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100819,111.3,0,61.5,75.7,47.3
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100820,111.3,0,61.3,75.5,47.1
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100821,111.3,0,61.1,75.4,46.9
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100822,111.3,0,61,75.2,46.7
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100823,111.3,0,60.8,75,46.5
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100824,111.3,0,60.6,74.9,46.3
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100825,111.3,0,60.4,74.7,46.1
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100826,111.3,0,60.2,74.5,45.9
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100827,111.3,0,60,74.3,45.7
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100828,111.3,0,59.8,74.2,45.4
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100829,111.3,0,59.6,74,45.2
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100830,111.3,0,59.3,73.8,44.9
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100831,111.3,0,59.1,73.6,44.6
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100901,111.3,0,58.9,73.3,44.4
GHCND:USC00050372,ASPEN 1 SW CO US,2455.5,39.188,-106.8361,20100902,111.3,0,58.6,73.1,44.1
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100903,111.3,0,58.3,72.9,43.8
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100904,111.3,0,58.1,72.7,43.5
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100905,111.3,0,57.8,72.4,43.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100906,111.4,0,57.5,72.2,42.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100907,111.4,0,57.2,71.9,42.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100908,111.4,0,56.9,71.6,42.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100909,111.4,0,56.6,71.4,41.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100910,111.4,0,56.3,71.1,41.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100911,111.5,0,56,70.8,41.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100912,111.5,0,55.7,70.5,40.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100913,111.5,0,55.4,70.2,40.5
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100914,111.6,0,55,69.9,40.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100915,111.6,0,54.7,69.6,39.8
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100916,111.6,0,54.4,69.3,39.5
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100917,111.7,0,54,68.9,39.1
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100918,111.7,0,53.7,68.6,38.8
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100919,111.8,0,53.3,68.3,38.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100920,111.8,0,53,67.9,38
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100921,111.9,0,52.6,67.6,37.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100922,111.9,0,52.3,67.2,37.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100923,112,0,51.9,66.9,37
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100924,112.1,0,51.6,66.5,36.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100925,112.1,0,51.2,66.1,36.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100926,112.2,0,50.9,65.8,36
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100927,112.3,0,50.5,65.4,35.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100928,112.4,0,50.2,65,35.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100929,112.5,0,49.8,64.6,35
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20100930,112.6,0,49.5,64.3,34.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101001,112.8,0,49.1,63.9,34.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101002,112.9,1,48.8,63.5,34
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101003,113.1,1,48.4,63.1,33.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101004,113.3,1,48.1,62.7,33.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101005,113.5,1,47.7,62.4,33.1
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101006,113.7,1,47.4,62,32.8
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101007,113.9,1,47.1,61.6,32.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101008,114.1,1,46.7,61.2,32.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101009,114.3,1,46.4,60.8,32
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101010,114.5,2,46.1,60.4,31.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101011,114.8,2,45.7,60,31.5
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101012,115,2,45.4,59.6,31.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101013,115.3,2,45.1,59.2,30.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101014,115.6,3,44.7,58.8,30.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101015,115.9,3,44.4,58.4,30.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101016,116.3,3,44.1,58,30.1
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101017,116.6,4,43.7,57.6,29.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101018,117,4,43.4,57.2,29.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101019,117.4,4,43.1,56.8,29.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101020,117.8,4,42.7,56.4,29.1
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101021,118.2,5,42.4,55.9,28.8
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101022,118.6,5,42,55.5,28.5
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101023,119,5,41.7,55.1,28.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101024,119.5,6,41.3,54.7,27.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101025,119.9,6,40.9,54.2,27.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101026,120.4,6,40.6,53.8,27.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101027,120.9,6,40.2,53.3,27
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101028,121.5,6,39.8,52.9,26.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101029,122.1,7,39.4,52.4,26.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101030,122.6,7,39,51.9,26
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101031,123.2,7,38.6,51.5,25.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101101,123.9,7,38.2,51,25.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101102,124.6,8,37.7,50.5,25
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101103,125.3,8,37.3,50,24.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101104,126,8,36.9,49.5,24.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101105,126.7,9,36.4,49,23.8
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101106,127.4,9,36,48.5,23.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101107,128.2,9,35.5,48,23
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101108,129,9,35.1,47.5,22.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101109,129.8,9,34.6,47,22.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101110,130.6,9,34.1,46.5,21.8
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101111,131.4,9,33.7,46,21.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101112,132.3,9,33.2,45.5,20.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101113,133.1,9,32.7,45,20.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101114,134,9,32.2,44.5,20
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101115,135,9,31.8,44,19.5
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101116,136,9,31.3,43.5,19.1
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101117,136.9,9,30.8,43,18.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101118,137.9,9,30.3,42.5,18.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101119,138.9,9,29.9,42,17.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101120,139.9,9,29.4,41.6,17.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101121,140.9,9,29,41.1,16.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101122,142,10,28.5,40.6,16.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101123,143,10,28.1,40.2,16
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101124,144,10,27.7,39.7,15.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101125,145,10,27.2,39.3,15.1
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101126,146,10,26.8,38.9,14.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101127,147,10,26.4,38.5,14.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101128,148,10,26,38.1,14
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101129,149,10,25.7,37.8,13.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101130,150,10,25.3,37.4,13.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101201,151,10,25,37.1,12.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101202,151.9,10,24.7,36.7,12.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101203,152.9,10,24.3,36.4,12.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101204,153.8,10,24.1,36.2,12
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101205,154.7,10,23.8,35.9,11.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101206,155.7,10,23.5,35.6,11.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101207,156.7,10,23.3,35.4,11.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101208,157.6,10,23.1,35.2,10.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101209,158.6,10,22.9,35,10.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101210,159.6,10,22.7,34.8,10.5
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101211,160.5,10,22.5,34.7,10.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101212,161.5,10,22.3,34.5,10.2
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101213,162.4,10,22.2,34.4,10
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101214,163.3,10,22.1,34.3,9.9
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101215,164.2,11,22,34.2,9.8
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101216,165.1,11,21.9,34.1,9.7
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101217,166,11,21.8,34.1,9.6
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101218,166.9,11,21.8,34,9.5
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101219,167.8,11,21.7,34,9.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101220,168.7,11,21.7,34,9.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101221,169.6,11,21.7,34,9.4
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101222,170.5,11,21.6,34,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101223,171.4,11,21.6,34,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101224,172.4,11,21.6,34,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101225,173.3,11,21.7,34,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101226,174.3,11,21.7,34.1,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101227,175.2,11,21.7,34.1,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101228,176.1,11,21.7,34.2,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101229,177,10,21.8,34.2,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101230,177.9,10,21.8,34.3,9.3
GHCND:USC00050372,ASPEN 1 SW CO US,2491.7,39.1852,-106.838,20101231,178.8,10,21.8,34.4,9.3
